cidade,semana,tmedia,tmax,tmin,chuva,mes,ano
Campina Grande,2000-02-13T00:00:00Z,24.99047619047619,31.3,20.2,57.1,2,2000
Campina Grande,2000-02-20T00:00:00Z,24.695238095238096,31.4,20.3,80.2,2,2000
Campina Grande,2000-02-27T00:00:00Z,25.16190476190476,30.1,20.6,60.6,2,2000
Campina Grande,2000-03-05T00:00:00Z,25.461904761904762,30.7,21.5,1.9,3,2000
Campina Grande,2000-03-12T00:00:00Z,26.133333333333333,31.8,21.1,0.5,3,2000
Campina Grande,2000-03-19T00:00:00Z,26.404761904761905,31.3,20.6,11.3,3,2000
Campina Grande,2000-03-26T00:00:00Z,24.955555555555556,30.8,20.5,4,3,2000
Campina Grande,2000-04-02T00:00:00Z,25.493333333333332,30.8,20,9.8,4,2000
Campina Grande,2000-04-09T00:00:00Z,24.54285714285714,29.4,20.2,23.7,4,2000
Campina Grande,2000-04-16T00:00:00Z,24.814285714285713,30.7,20.2,38.7,4,2000
Campina Grande,2000-04-23T00:00:00Z,24.2,30.4,19.6,25.9,4,2000
Campina Grande,2000-04-30T00:00:00Z,23.78095238095238,28.2,19.9,59.6,4,2000
Campina Grande,2000-05-07T00:00:00Z,24.35238095238095,28.7,19.4,21.2,5,2000
Campina Grande,2000-05-14T00:00:00Z,23.847619047619048,28.1,19.5,10,5,2000
Campina Grande,2000-05-21T00:00:00Z,24.114285714285714,28.7,17.2,7.8999999999999995,5,2000
Campina Grande,2000-05-28T00:00:00Z,24.633333333333333,29.3,19.8,0,5,2000
Campina Grande,2001-09-16T00:00:00Z,24.953333333333333,30.1,18.7,2,9,2001
Campina Grande,2001-09-30T00:00:00Z,24.83888888888889,31,19,0.2,9,2001
Campina Grande,2001-10-07T00:00:00Z,24.985714285714288,31.3,19.3,23.4,10,2001
Campina Grande,2001-10-14T00:00:00Z,25.01904761904762,30.8,20.2,0.6,10,2001
Campina Grande,2001-10-21T00:00:00Z,25.204761904761906,31.5,19,3,10,2001
Campina Grande,2001-10-28T00:00:00Z,25.052380952380954,31.2,19.3,2.4,10,2001
Campina Grande,2001-11-04T00:00:00Z,25.457142857142856,31.8,20.1,0,11,2001
Campina Grande,2001-11-11T00:00:00Z,26.15714285714286,31.9,18.8,0,11,2001
Campina Grande,2001-11-18T00:00:00Z,25.67142857142857,31.7,20.5,0,11,2001
Campina Grande,2001-11-25T00:00:00Z,25.35952380952381,31.5,20.6,0,11,2001
Campina Grande,2001-12-02T00:00:00Z,26.15,31.6,20.3,0,12,2001
Campina Grande,2001-12-09T00:00:00Z,24.79047619047619,30.6,20.4,5.5,12,2001
Campina Grande,2001-12-16T00:00:00Z,25.81111111111111,31.6,21.3,5.8,12,2001
Campina Grande,2001-12-23T00:00:00Z,26.666666666666668,32,21.5,0.1,12,2001
Campina Grande,2001-12-30T00:00:00Z,25.428571428571427,31.2,20.5,12.1,12,2001
Campina Grande,2002-01-06T00:00:00Z,23.904761904761905,29.7,19.8,39,1,2002
Campina Grande,2002-01-13T00:00:00Z,25.133333333333333,30.3,20.9,4.8,1,2002
Campina Grande,2002-01-20T00:00:00Z,25.042857142857144,30.8,21,28.1,1,2002
Campina Grande,2002-01-27T00:00:00Z,25.973333333333333,31.2,20.6,0.5,1,2002
Campina Grande,2002-02-03T00:00:00Z,25.542857142857144,30.9,20.3,7.5,2,2002
Campina Grande,2002-02-10T00:00:00Z,24.973333333333333,31.5,20.4,30,2,2002
Campina Grande,2002-02-17T00:00:00Z,26.195238095238096,31.9,21.3,1.1,2,2002
Campina Grande,2002-02-24T00:00:00Z,26.70952380952381,33,20.1,0,2,2002
Campina Grande,2002-03-03T00:00:00Z,24.761904761904763,31.4,20.3,62.3,3,2002
Campina Grande,2002-03-10T00:00:00Z,25.733333333333334,31.2,19.5,2.5,3,2002
Campina Grande,2002-03-17T00:00:00Z,25.38095238095238,31.5,20.7,52.5,3,2002
Campina Grande,2002-03-24T00:00:00Z,25.67222222222222,30.6,20.3,20,3,2002
Campina Grande,2002-03-31T00:00:00Z,25.383333333333333,31,20.5,8,3,2002
Campina Grande,2002-04-07T00:00:00Z,25.56,32,20.3,11,4,2002
Campina Grande,2002-04-14T00:00:00Z,25.633333333333333,30.9,20.2,2,4,2002
Campina Grande,2002-04-21T00:00:00Z,25.685714285714287,30.5,20.4,1.7,4,2002
Campina Grande,2002-04-28T00:00:00Z,25.69333333333333,31,19.5,1.2,4,2002
Campina Grande,2002-05-05T00:00:00Z,24.747619047619047,31.5,19.1,57,5,2002
Campina Grande,2002-05-12T00:00:00Z,24.55,29.5,19.4,4.9,5,2002
Campina Grande,2002-05-19T00:00:00Z,24.86904761904762,30.1,21,26,5,2002
Campina Grande,2002-05-26T00:00:00Z,23.233333333333334,27,19.4,10.1,5,2002
Campina Grande,2002-06-02T00:00:00Z,23.56388888888889,28.2,18.8,26.2,6,2002
Campina Grande,2002-06-09T00:00:00Z,23.01904761904762,27.5,18.3,23.1,6,2002
Campina Grande,2002-06-16T00:00:00Z,21.728571428571428,27.1,17.5,63,6,2002
Campina Grande,2002-06-23T00:00:00Z,22.033333333333335,26.9,17.7,2.8,6,2002
Campina Grande,2002-06-30T00:00:00Z,21.609523809523807,26.7,17.1,25.1,6,2002
Campina Grande,2002-07-07T00:00:00Z,22.847619047619048,27.1,17.3,11.899999999999999,7,2002
Campina Grande,2002-07-14T00:00:00Z,23.276190476190475,27.4,17.3,0,7,2002
Campina Grande,2002-07-21T00:00:00Z,22.795238095238094,28,17.1,17.9,7,2002
Campina Grande,2002-07-28T00:00:00Z,23.214285714285715,28,19.5,3.5,7,2002
Campina Grande,2002-08-04T00:00:00Z,23.223809523809525,28.7,17.1,0.1,8,2002
Campina Grande,2002-08-11T00:00:00Z,22.52857142857143,27.7,18,20.1,8,2002
Campina Grande,2002-08-18T00:00:00Z,22.504761904761907,27.5,17.4,23.3,8,2002
Campina Grande,2002-08-25T00:00:00Z,23.27777777777778,28.7,17.8,4.8,8,2002
Campina Grande,2002-09-01T00:00:00Z,23.983333333333334,28.8,18.6,0.9,9,2002
Campina Grande,2002-09-08T00:00:00Z,24.257142857142856,29.8,17.4,0.1,9,2002
Campina Grande,2002-09-15T00:00:00Z,24.52857142857143,30.8,18.1,1.1,9,2002
Campina Grande,2002-09-22T00:00:00Z,24.97142857142857,30.3,19.7,0,9,2002
Campina Grande,2002-09-29T00:00:00Z,25.02857142857143,30.8,18.5,0.2,9,2002
Campina Grande,2002-10-06T00:00:00Z,23.923809523809524,30.5,18.5,17.099999999999998,10,2002
Campina Grande,2002-10-13T00:00:00Z,24.766666666666666,30.3,18.8,4.9,10,2002
Campina Grande,2002-10-20T00:00:00Z,25.238095238095237,30.9,19.3,0.6,10,2002
Campina Grande,2002-10-27T00:00:00Z,25.633333333333333,31.7,20,0,10,2002
Campina Grande,2002-11-03T00:00:00Z,25.84285714285714,32.3,19.7,5.8999999999999995,11,2002
Campina Grande,2002-11-10T00:00:00Z,25.70952380952381,31.7,19.7,0,11,2002
Campina Grande,2002-11-17T00:00:00Z,25.457142857142856,31.9,20.6,19.8,11,2002
Campina Grande,2002-11-24T00:00:00Z,24.728571428571428,30.2,20,15.9,11,2002
Campina Grande,2002-12-01T00:00:00Z,25.86190476190476,32.9,19.5,0,12,2002
Campina Grande,2002-12-08T00:00:00Z,26.423809523809524,33,20.4,1.2,12,2002
Campina Grande,2002-12-15T00:00:00Z,26.590476190476192,32.7,21.3,1.5,12,2002
Campina Grande,2002-12-22T00:00:00Z,27.17142857142857,33.8,21.3,0,12,2002
Campina Grande,2002-12-29T00:00:00Z,26.766666666666666,33,20.5,0,12,2002
Campina Grande,2003-01-05T00:00:00Z,27.347619047619048,34.1,21.1,0,1,2003
Campina Grande,2003-01-12T00:00:00Z,27.23333333333333,34,20.2,0,1,2003
Campina Grande,2003-01-19T00:00:00Z,25.8,31.8,20.8,19.8,1,2003
Campina Grande,2003-01-26T00:00:00Z,25.400000000000002,31.2,21.6,4.5,1,2003
Campina Grande,2003-02-02T00:00:00Z,25.261904761904763,30.4,20.8,31.400000000000002,2,2003
Campina Grande,2003-02-09T00:00:00Z,26.133333333333333,31.6,20.8,0,2,2003
Campina Grande,2003-02-16T00:00:00Z,26.12142857142857,32.5,20.5,2.3,2,2003
Campina Grande,2003-02-23T00:00:00Z,24.386666666666667,31,20.8,19.5,2,2003
Campina Grande,2003-03-02T00:00:00Z,25.442857142857143,30,20.5,22.5,3,2003
Campina Grande,2003-03-09T00:00:00Z,26.047619047619047,31,20.1,8.5,3,2003
Campina Grande,2003-03-16T00:00:00Z,23.91904761904762,29.5,19.3,76.3,3,2003
Campina Grande,2003-03-23T00:00:00Z,25.152380952380952,30,20.8,10.799999999999999,3,2003
Campina Grande,2003-03-30T00:00:00Z,25.485714285714284,30.6,20.3,6.8999999999999995,3,2003
Campina Grande,2003-04-06T00:00:00Z,25.847619047619048,31.2,21,5.300000000000001,4,2003
Campina Grande,2003-04-13T00:00:00Z,26.17142857142857,32.2,20.3,0.8999999999999999,4,2003
Campina Grande,2003-04-20T00:00:00Z,24.414285714285715,29.1,19.8,25.5,4,2003
Campina Grande,2003-04-27T00:00:00Z,24.814285714285713,30.1,20.3,22.900000000000002,4,2003
Campina Grande,2003-05-04T00:00:00Z,25.880952380952383,30.4,19.3,3.9,5,2003
Campina Grande,2003-05-11T00:00:00Z,24.357142857142858,30.2,19,12.9,5,2003
Campina Grande,2003-05-18T00:00:00Z,24.16190476190476,28.7,19.9,16.4,5,2003
Campina Grande,2003-05-25T00:00:00Z,25.476190476190478,29.9,20.1,0.1,5,2003
Campina Grande,2003-06-01T00:00:00Z,23.742857142857144,29.8,19,52,6,2003
Campina Grande,2003-06-08T00:00:00Z,23.233333333333334,27.9,18.5,13.600000000000001,6,2003
Campina Grande,2003-06-15T00:00:00Z,22.261904761904763,26.7,17.3,51,6,2003
Campina Grande,2003-06-22T00:00:00Z,23.08095238095238,27.5,16.9,4.1,6,2003
Campina Grande,2003-06-29T00:00:00Z,22.185714285714287,27.2,16.1,20,6,2003
Campina Grande,2003-07-06T00:00:00Z,22.29047619047619,27,16.8,33.5,7,2003
Campina Grande,2003-07-13T00:00:00Z,22.71904761904762,27,16.6,8,7,2003
Campina Grande,2003-07-20T00:00:00Z,22.261904761904763,26.8,16.9,18.099999999999998,7,2003
Campina Grande,2003-07-27T00:00:00Z,22.372222222222224,26.8,16.7,10.200000000000001,7,2003
Campina Grande,2003-08-03T00:00:00Z,23.12857142857143,27.6,17.1,3.5,8,2003
Campina Grande,2003-08-10T00:00:00Z,23.666666666666668,29.1,16.9,2.7,8,2003
Campina Grande,2003-08-17T00:00:00Z,23.214285714285715,28.4,17.4,25.5,8,2003
Campina Grande,2003-08-24T00:00:00Z,23.9,29.2,17.1,12.1,8,2003
Campina Grande,2003-08-31T00:00:00Z,23.728571428571428,29.2,18,9.5,8,2003
Campina Grande,2003-09-07T00:00:00Z,22.723809523809525,28.9,17.8,24.1,9,2003
Campina Grande,2003-09-14T00:00:00Z,24.63809523809524,30.3,18.4,1.3,9,2003
Campina Grande,2003-09-21T00:00:00Z,24.572222222222223,30.3,17.8,0,9,2003
Campina Grande,2003-09-28T00:00:00Z,25.347619047619048,31.4,19.4,0,9,2003
Campina Grande,2003-10-05T00:00:00Z,25.32857142857143,30.8,19.3,4.9,10,2003
Campina Grande,2003-10-12T00:00:00Z,25.071428571428573,31.9,18.5,0.7999999999999999,10,2003
Campina Grande,2003-10-19T00:00:00Z,25.9,31.1,19.8,0.7,10,2003
Campina Grande,2003-10-26T00:00:00Z,25.116666666666667,31,19,2.4,10,2003
Campina Grande,2003-11-02T00:00:00Z,26.16190476190476,32.9,20.3,0,11,2003
Campina Grande,2003-11-09T00:00:00Z,25.928571428571427,32.2,20.1,0.2,11,2003
Campina Grande,2003-11-16T00:00:00Z,26.376190476190477,31.6,19.9,7.3999999999999995,11,2003
Campina Grande,2003-11-23T00:00:00Z,26.142857142857142,31.7,19.8,0,11,2003
Campina Grande,2003-11-30T00:00:00Z,26.676190476190477,32.3,20.3,0.2,11,2003
Campina Grande,2003-12-07T00:00:00Z,26.166666666666668,32.7,19.5,0.4,12,2003
Campina Grande,2003-12-14T00:00:00Z,26.16190476190476,31.8,19.5,0.3,12,2003
Campina Grande,2003-12-21T00:00:00Z,26.633333333333333,32.6,20.2,0.7,12,2003
Campina Grande,2003-12-28T00:00:00Z,25.495238095238093,32.6,20.5,1.3,12,2003
Campina Grande,2004-01-04T00:00:00Z,26.452380952380953,32.3,20.4,3.6,1,2004
Campina Grande,2004-01-11T00:00:00Z,25.242857142857144,31,20.5,34.6,1,2004
Campina Grande,2004-01-18T00:00:00Z,24.15714285714286,29.8,20.3,129.2,1,2004
Campina Grande,2004-01-25T00:00:00Z,23.36190476190476,29,20.3,111.60000000000001,1,2004
Campina Grande,2004-02-01T00:00:00Z,23.71904761904762,29.3,19.9,169.1,2,2004
Campina Grande,2004-02-08T00:00:00Z,24.79047619047619,29.5,19.6,22.599999999999998,2,2004
Campina Grande,2004-02-15T00:00:00Z,24.580952380952382,29.5,19.8,26.2,2,2004
Campina Grande,2004-02-22T00:00:00Z,25.333333333333332,29.8,20.5,25.5,2,2004
Campina Grande,2004-02-29T00:00:00Z,25.504761904761903,29.8,20.5,1.4000000000000001,2,2004
Campina Grande,2004-03-07T00:00:00Z,24.89047619047619,29.3,19.5,37.1,3,2004
Campina Grande,2004-03-14T00:00:00Z,24.757142857142856,29.8,20.3,24.099999999999998,3,2004
Campina Grande,2004-03-21T00:00:00Z,25.63809523809524,29.7,20.6,2.3,3,2004
Campina Grande,2004-03-28T00:00:00Z,25.738095238095237,31,19.3,0,3,2004
Campina Grande,2004-04-04T00:00:00Z,25.066666666666666,29.9,19.9,16.8,4,2004
Campina Grande,2004-04-11T00:00:00Z,25.376190476190477,30.1,20.1,16.3,4,2004
Campina Grande,2004-04-18T00:00:00Z,23.695238095238096,29.3,19.6,51,4,2004
Campina Grande,2004-04-25T00:00:00Z,24.704761904761906,29.1,20.1,10.4,4,2004
Campina Grande,2004-05-02T00:00:00Z,23.455555555555556,28.7,17.8,33.4,5,2004
Campina Grande,2004-05-09T00:00:00Z,24.53333333333333,28.6,16,9.799999999999999,5,2004
Campina Grande,2004-05-16T00:00:00Z,23.723809523809525,27.5,19,27,5,2004
Campina Grande,2004-05-23T00:00:00Z,23.423809523809524,27.9,19.1,21.3,5,2004
Campina Grande,2004-05-30T00:00:00Z,22.866666666666667,27.4,18.1,25.2,5,2004
Campina Grande,2004-06-06T00:00:00Z,22.923809523809524,26.9,18.4,25,6,2004
Campina Grande,2004-06-13T00:00:00Z,21.99047619047619,26.2,18.1,61.1,6,2004
Campina Grande,2004-06-20T00:00:00Z,21.704761904761906,25.7,17.8,44.3,6,2004
Campina Grande,2004-06-27T00:00:00Z,21.82857142857143,26.4,17.4,31.400000000000002,6,2004
Campina Grande,2004-07-04T00:00:00Z,22.711111111111112,27,18.5,22,7,2004
Campina Grande,2004-07-11T00:00:00Z,21.71904761904762,26.8,15.3,90,7,2004
Campina Grande,2004-07-18T00:00:00Z,22.50952380952381,26.7,15.9,17.200000000000003,7,2004
Campina Grande,2004-07-25T00:00:00Z,20.773333333333333,28.1,16.6,3.5,7,2004
Campina Grande,2004-08-01T00:00:00Z,22.47142857142857,26.8,17.3,14,8,2004
Campina Grande,2004-08-08T00:00:00Z,22.333333333333332,27.7,15.3,4.4,8,2004
Campina Grande,2004-08-15T00:00:00Z,22.37142857142857,27.5,16.4,19.5,8,2004
Campina Grande,2004-08-22T00:00:00Z,23.19047619047619,28.4,16.6,4.2,8,2004
Campina Grande,2004-08-29T00:00:00Z,23.88095238095238,29.3,17.3,9.7,8,2004
Campina Grande,2004-09-05T00:00:00Z,22.966666666666665,28.5,16.3,9.2,9,2004
Campina Grande,2004-09-12T00:00:00Z,24.10952380952381,29.3,17.4,0,9,2004
Campina Grande,2004-09-19T00:00:00Z,24,29.5,17.6,21.6,9,2004
Campina Grande,2004-09-26T00:00:00Z,23.747619047619047,29.4,18.1,2.8,9,2004
Campina Grande,2004-10-03T00:00:00Z,24.466666666666665,29.9,19,0.9,10,2004
Campina Grande,2004-10-10T00:00:00Z,24.82857142857143,30.5,18.1,0.3,10,2004
Campina Grande,2004-10-17T00:00:00Z,25.01904761904762,31,18.1,0.1,10,2004
Campina Grande,2004-10-24T00:00:00Z,25.2,31.5,19.1,2.7,10,2004
Campina Grande,2004-10-31T00:00:00Z,25.14761904761905,31.8,18.5,0,10,2004
Campina Grande,2004-11-07T00:00:00Z,25.542857142857144,31.1,18.8,3.9,11,2004
Campina Grande,2004-11-14T00:00:00Z,25.714285714285715,31.3,18.1,0,11,2004
Campina Grande,2004-11-21T00:00:00Z,25.81904761904762,31.4,19.6,0,11,2004
Campina Grande,2004-11-28T00:00:00Z,25.8,31.8,19.3,5.8999999999999995,11,2004
Campina Grande,2004-12-05T00:00:00Z,25.93809523809524,32.3,18.6,1.1,12,2004
Campina Grande,2004-12-12T00:00:00Z,25.952380952380953,31.9,19.2,0,12,2004
Campina Grande,2004-12-19T00:00:00Z,25.97142857142857,31.6,19.6,0,12,2004
Campina Grande,2004-12-26T00:00:00Z,26.261904761904763,32.1,19.3,0,12,2004
Campina Grande,2005-01-02T00:00:00Z,26.552380952380954,32.8,19.3,0.3,1,2005
Campina Grande,2005-01-09T00:00:00Z,26.78095238095238,33.1,20.6,0.1,1,2005
Campina Grande,2005-01-16T00:00:00Z,26.714285714285715,33.6,20.5,0,1,2005
Campina Grande,2005-01-23T00:00:00Z,26.766666666666666,33.1,20.6,49.5,1,2005
Campina Grande,2005-01-30T00:00:00Z,26.523809523809522,33,20.3,1.1,1,2005
Campina Grande,2005-02-06T00:00:00Z,26.204761904761906,32.9,20.3,4.199999999999999,2,2005
Campina Grande,2005-02-13T00:00:00Z,26.742857142857144,32.2,21,13.4,2,2005
Campina Grande,2005-02-20T00:00:00Z,27.19047619047619,32.2,20.6,0,2,2005
Campina Grande,2005-02-27T00:00:00Z,27.33809523809524,33.3,21.3,0.7,2,2005
Campina Grande,2005-03-06T00:00:00Z,27.557142857142857,34,20.4,0,3,2005
Campina Grande,2005-03-13T00:00:00Z,27.123809523809523,33.8,20.5,7.4,3,2005
Campina Grande,2005-03-20T00:00:00Z,26.642857142857142,33.1,20.6,8.6,3,2005
Campina Grande,2005-03-27T00:00:00Z,24.97142857142857,30.5,20.4,82.8,3,2005
Campina Grande,2005-04-03T00:00:00Z,25.933333333333334,30.6,20.5,7.3,4,2005
Campina Grande,2005-04-10T00:00:00Z,25.804761904761904,30.9,20.2,10.200000000000001,4,2005
Campina Grande,2005-04-17T00:00:00Z,25.68095238095238,31.3,20.2,1.2999999999999998,4,2005
Campina Grande,2005-04-24T00:00:00Z,26.427777777777777,32.1,20.8,4.2,4,2005
Campina Grande,2005-05-01T00:00:00Z,25.69047619047619,31.9,20.4,31.799999999999997,5,2005
Campina Grande,2005-05-08T00:00:00Z,24.195238095238096,30.3,20,37.6,5,2005
Campina Grande,2005-05-15T00:00:00Z,23.68095238095238,28.4,20,64.6,5,2005
Campina Grande,2005-05-22T00:00:00Z,24.36190476190476,28.8,20.3,10.6,5,2005
Campina Grande,2005-05-29T00:00:00Z,22.233333333333334,26,18.9,103.1,5,2005
Campina Grande,2005-06-05T00:00:00Z,21.723809523809525,25.9,17.9,51.6,6,2005
Campina Grande,2005-06-12T00:00:00Z,22.752380952380953,26.9,17.8,80.8,6,2005
Campina Grande,2005-06-19T00:00:00Z,22.633333333333333,26.7,18.6,50.300000000000004,6,2005
Campina Grande,2005-06-26T00:00:00Z,21.985714285714288,27,17.4,31.2,6,2005
Campina Grande,2005-07-03T00:00:00Z,22.60952380952381,26.9,17.3,11.8,7,2005
Campina Grande,2005-07-10T00:00:00Z,22.257142857142856,26.4,16.2,7.7,7,2005
Campina Grande,2005-07-17T00:00:00Z,22.305555555555557,26.6,17.4,9.5,7,2005
Campina Grande,2005-07-24T00:00:00Z,22.385714285714286,27,16.4,0.5,7,2005
Campina Grande,2005-07-31T00:00:00Z,21.419047619047618,27,16.4,24.3,7,2005
Campina Grande,2005-08-07T00:00:00Z,22.619047619047617,28,16.1,1.8,8,2005
Campina Grande,2005-08-14T00:00:00Z,21.928571428571427,27.7,17,28.4,8,2005
Campina Grande,2005-08-21T00:00:00Z,21.33809523809524,26.8,16.9,66.3,8,2005
Campina Grande,2005-08-28T00:00:00Z,23.095238095238095,27.6,18.4,8.2,8,2005
Campina Grande,2005-09-04T00:00:00Z,23.2,27.7,17.8,1.8,9,2005
Campina Grande,2005-09-11T00:00:00Z,23.01904761904762,28.1,17.3,7.5,9,2005
Campina Grande,2005-09-18T00:00:00Z,24.123809523809523,29.2,18.4,0,9,2005
Campina Grande,2005-09-25T00:00:00Z,24.83809523809524,30.3,18.6,0,9,2005
Campina Grande,2005-10-02T00:00:00Z,24.900000000000002,30.9,19.3,7.7,10,2005
Campina Grande,2005-10-09T00:00:00Z,24.504761904761903,30,18.5,1,10,2005
Campina Grande,2005-10-16T00:00:00Z,25.323809523809523,30.5,19.1,0.7,10,2005
Campina Grande,2005-10-23T00:00:00Z,25.614285714285714,31.7,18.9,0,10,2005
Campina Grande,2005-10-30T00:00:00Z,25.757142857142856,32.5,19.3,0,10,2005
Campina Grande,2005-11-06T00:00:00Z,25.81904761904762,31.6,19.5,0,11,2005
Campina Grande,2005-11-13T00:00:00Z,25.7,31.1,19.9,0,11,2005
Campina Grande,2005-11-20T00:00:00Z,26.042857142857144,31.6,19.6,0,11,2005
Campina Grande,2005-11-27T00:00:00Z,25.947619047619046,32.7,19.6,0.8,11,2005
Campina Grande,2005-12-04T00:00:00Z,25.866666666666667,32.3,20.2,23.4,12,2005
Campina Grande,2005-12-11T00:00:00Z,25.423809523809524,31.1,19.6,7.3,12,2005
Campina Grande,2005-12-18T00:00:00Z,25.942857142857143,31.4,19.9,1.1,12,2005
Campina Grande,2005-12-25T00:00:00Z,25.31904761904762,31.3,19.9,7.6,12,2005
Campina Grande,2006-01-01T00:00:00Z,25.79047619047619,31.4,19.6,0.6,1,2006
Campina Grande,2006-01-08T00:00:00Z,26.042857142857144,31.7,19.2,0.4,1,2006
Campina Grande,2006-01-15T00:00:00Z,26.12857142857143,32.2,19.5,0,1,2006
Campina Grande,2006-01-22T00:00:00Z,26.747619047619047,32.4,20.5,0,1,2006
Campina Grande,2006-01-29T00:00:00Z,26.866666666666667,32.9,20.5,0,1,2006
Campina Grande,2006-02-05T00:00:00Z,26.89047619047619,32.9,20.9,0.4,2,2006
Campina Grande,2006-02-12T00:00:00Z,26.79047619047619,33.5,21.1,7.3,2,2006
Campina Grande,2006-02-19T00:00:00Z,26.004761904761903,32,20.1,6.800000000000001,2,2006
Campina Grande,2006-02-26T00:00:00Z,26.561904761904763,32.7,21,0.5,2,2006
Campina Grande,2006-03-05T00:00:00Z,27.21904761904762,33.2,21.3,0,3,2006
Campina Grande,2006-03-12T00:00:00Z,26.85238095238095,32.4,21.4,10.8,3,2006
Campina Grande,2006-03-19T00:00:00Z,25.29047619047619,31.9,20.9,83,3,2006
Campina Grande,2006-03-26T00:00:00Z,26.066666666666666,31.1,21.3,2.5,3,2006
Campina Grande,2006-04-02T00:00:00Z,25.595238095238095,30.9,21.3,62.6,4,2006
Campina Grande,2006-04-09T00:00:00Z,25.37142857142857,30.7,21.5,46.5,4,2006
Campina Grande,2006-04-16T00:00:00Z,25.266666666666666,30.2,19.6,8.1,4,2006
Campina Grande,2006-04-23T00:00:00Z,24.914285714285715,30.4,20.7,24.5,4,2006
Campina Grande,2006-04-30T00:00:00Z,24.757142857142856,29.2,20.8,26.9,4,2006
Campina Grande,2006-05-07T00:00:00Z,25.45714285714286,30.2,20.1,34.9,5,2006
Campina Grande,2006-05-14T00:00:00Z,23.866666666666667,28.8,18.5,13,5,2006
Campina Grande,2006-05-21T00:00:00Z,24.442857142857143,30.1,19.2,20.7,5,2006
Campina Grande,2006-05-28T00:00:00Z,23.523809523809522,27.9,18.5,21.7,5,2006
Campina Grande,2006-06-04T00:00:00Z,23.17142857142857,27.9,19,8.7,6,2006
Campina Grande,2006-06-11T00:00:00Z,23.442857142857143,27.8,18.4,60.900000000000006,6,2006
Campina Grande,2006-06-18T00:00:00Z,22.20952380952381,26.7,18.8,63,6,2006
Campina Grande,2006-06-25T00:00:00Z,22.185714285714287,26.9,18.5,39.8,6,2006
Campina Grande,2006-07-02T00:00:00Z,23.12857142857143,27.2,18.5,3.4,7,2006
Campina Grande,2006-07-09T00:00:00Z,22.142857142857142,26.5,17.8,17.5,7,2006
Campina Grande,2006-07-16T00:00:00Z,22.54285714285714,27.4,16.6,16.400000000000002,7,2006
Campina Grande,2006-07-23T00:00:00Z,21.952380952380953,27.4,16.8,29.1,7,2006
Campina Grande,2006-07-30T00:00:00Z,23.485714285714284,28.2,16.8,0,7,2006
Campina Grande,2006-08-06T00:00:00Z,22.261904761904763,27.1,17.2,36.6,8,2006
Campina Grande,2006-08-13T00:00:00Z,22.39047619047619,27.2,17.9,24,8,2006
Campina Grande,2006-08-20T00:00:00Z,23.547619047619047,28.2,17.7,1.8,8,2006
Campina Grande,2006-08-27T00:00:00Z,23.976190476190474,29.7,17.8,2.1,8,2006
Campina Grande,2006-09-03T00:00:00Z,24.242857142857144,29.5,18.6,1.4,9,2006
Campina Grande,2006-09-10T00:00:00Z,23.704761904761906,29.7,17.8,3.5,9,2006
Campina Grande,2006-09-17T00:00:00Z,24.66190476190476,29.8,19.3,5.4,9,2006
Campina Grande,2006-09-24T00:00:00Z,25.061904761904763,31,18.8,0,9,2006
Campina Grande,2006-10-01T00:00:00Z,25.21904761904762,31.7,19.3,0,10,2006
Campina Grande,2006-10-08T00:00:00Z,25.590476190476192,31.4,20,0,10,2006
Campina Grande,2006-10-15T00:00:00Z,26.2,33.5,20.5,0,10,2006
Campina Grande,2006-10-22T00:00:00Z,25.814285714285713,32.8,19.9,4,10,2006
Campina Grande,2006-10-29T00:00:00Z,25.9,31.3,19.5,2.5,10,2006
Campina Grande,2006-11-05T00:00:00Z,26.283333333333335,32.3,19.9,0,11,2006
Campina Grande,2006-11-12T00:00:00Z,25.142857142857142,32.2,19.6,36.3,11,2006
Campina Grande,2006-11-19T00:00:00Z,25.947619047619046,31.3,20.3,2.4,11,2006
Campina Grande,2006-11-26T00:00:00Z,25.64761904761905,31.8,19.5,1.1,11,2006
Campina Grande,2006-12-03T00:00:00Z,26.228571428571428,32.1,20.3,0,12,2006
Campina Grande,2006-12-10T00:00:00Z,26.81904761904762,32.7,20.6,0.2,12,2006
Campina Grande,2006-12-17T00:00:00Z,26,32.2,20.3,1.9,12,2006
